,lata,long,AVG_ghi,AVG_dhi,AVG_dni
0,37.09270145,-108.91987842,236.02739726027397,48.73401826484018,328.0638127853881
1,37.09270145,-108.63912926,235.59383561643835,48.19486301369863,330.32237442922377
2,37.09270145,-108.3583801,234.05399543378996,50.74280821917808,325.3441780821918
3,37.09270145,-108.07763094,230.18961187214612,52.372831050228314,316.0283105022831
4,37.09270145,-107.79688178,228.9931506849315,54.31700913242009,311.383904109589
5,37.09270145,-107.51613262000001,229.38413242009133,54.958675799086755,309.6069634703196
6,37.09270145,-107.23538346000001,226.23447488584475,57.07100456621004,297.60091324200914
7,37.09270145,-106.9546343,227.7002283105023,57.03926940639269,302.9
8,37.09270145,-106.67388514,224.69360730593607,61.085045662100455,297.439497716895
9,37.09270145,-106.39313598,232.949200913242,57.01986301369863,320.32465753424657
10,37.09270145,-106.11238682,231.49486301369862,56.51141552511415,315.50673515981737
11,37.09270145,-105.83163766,230.348401826484,56.724543378995435,311.7150684931507
12,37.09270145,-105.5508885,229.70924657534246,56.86666666666667,308.57819634703196
13,37.09270145,-105.27013934,226.76963470319635,62.957077625570776,303.68801369863013
14,37.09270145,-104.98939018,218.5146118721461,60.195205479452056,293.1477168949772
15,37.09270145,-104.70864102,216.1255707762557,58.97568493150685,285.75045662100456
16,37.09270145,-104.42789186,220.92659817351597,58.81358447488584,294.7558219178082
17,37.09270145,-104.1471427,219.81449771689498,56.843835616438355,289.4131278538813
18,37.09270145,-103.86639354,221.34383561643835,56.29337899543379,290.8038812785388
19,37.09270145,-103.58564437999999,223.5437214611872,55.182534246575344,297.70696347031964
20,37.09270145,-103.30489521999999,223.68881278538814,53.90559360730594,297.3263698630137
21,37.09270145,-103.02414605999999,221.9478310502283,53.586529680365295,293.67157534246576
22,37.09270145,-102.7433969,224.3107305936073,52.75410958904109,298.125
23,37.09270145,-102.46264774,223.10216894977168,52.97785388127854,294.92739726027395
24,37.09270145,-102.18189858,222.91175799086759,52.58093607305936,294.4912100456621
25,37.29325235,-108.91987842,233.51780821917808,49.074543378995436,325.4828767123288
26,37.29325235,-108.63912926,230.0392694063927,53.032762557077625,314.59292237442924
27,37.29325235,-108.3583801,229.79965753424656,53.9087899543379,314.89680365296806
28,37.29325235,-108.07763094,233.9343607305936,53.62534246575343,324.51963470319635
29,37.29325235,-107.79688178,229.10890410958905,54.58299086757991,312.80719178082194
30,37.29325235,-107.51613262000001,227.63858447488585,57.12408675799087,305.35011415525116
31,37.29325235,-107.23538346000001,226.09052511415524,59.23732876712329,301.0933789954338
32,37.29325235,-106.9546343,224.4527397260274,58.71495433789954,296.2053652968037
33,37.29325235,-106.67388514,232.61335616438356,60.37625570776256,314.1382420091324
34,37.29325235,-106.39313598,233.34497716894978,56.22283105022831,323.5065068493151
35,37.29325235,-106.11238682,231.3469178082192,56.56278538812786,314.387100456621
36,37.29325235,-105.83163766,231.66849315068492,57.60662100456621,310.3965753424658
37,37.29325235,-105.5508885,232.35810502283104,55.696689497716896,314.15148401826485
38,37.29325235,-105.27013934,223.44086757990868,64.47237442922375,294.7529680365297
39,37.29325235,-104.98939018,217.35205479452054,61.166666666666664,290.4184931506849
40,37.29325235,-104.70864102,215.02066210045663,59.46358447488584,285.42351598173514
41,37.29325235,-104.42789186,218.21050228310503,57.01438356164383,287.841894977169
42,37.29325235,-104.1471427,221.75890410958905,55.93904109589041,292.5200913242009
43,37.29325235,-103.86639354,222.89897260273972,55.92557077625571,292.37751141552513
44,37.29325235,-103.58564437999999,223.69292237442923,54.48664383561644,297.2678082191781
45,37.29325235,-103.30489521999999,223.54246575342466,53.81518264840182,296.9058219178082
46,37.29325235,-103.02414605999999,224.05148401826483,52.72066210045662,298.80810502283106
47,37.29325235,-102.7433969,224.13801369863015,52.71666666666667,298.2301369863014
48,37.29325235,-102.46264774,222.6535388127854,52.55787671232877,295.7358447488584
49,37.29325235,-102.18189858,221.56141552511414,53.504908675799086,291.62842465753425
50,37.49380325,-108.91987842,232.11061643835617,49.87465753424657,322.662100456621
51,37.49380325,-108.63912926,232.13630136986302,51.96632420091324,320.5889269406393
52,37.49380325,-108.3583801,229.64223744292238,55.56061643835616,314.7458904109589
53,37.49380325,-108.07763094,228.5093607305936,59.05068493150685,314.80034246575343
54,37.49380325,-107.79688178,222.53892694063927,60.42614155251142,296.29680365296804
55,37.49380325,-107.51613262000001,230.96815068493152,60.50662100456621,314.03230593607304
56,37.49380325,-107.23538346000001,223.11324200913242,61.054566210045664,295.810502283105
57,37.49380325,-106.9546343,222.17043378995433,63.502168949771686,289.378196347032
58,37.49380325,-106.67388514,230.9291095890411,59.2175799086758,314.98721461187216
59,37.49380325,-106.39313598,234.3503424657534,57.855251141552515,327.45376712328766
60,37.49380325,-106.11238682,230.46118721461187,57.61335616438356,310.3844748858447
61,37.49380325,-105.83163766,233.93310502283106,55.07009132420092,317.2810502283105
62,37.49380325,-105.5508885,229.63881278538813,56.88173515981735,306.6474885844749
63,37.49380325,-105.27013934,225.6923515981735,59.766780821917806,301.61689497716895
64,37.49380325,-104.98939018,219.68310502283106,60.20799086757991,290.49657534246575
65,37.49380325,-104.70864102,215.1533105022831,59.61986301369863,283.0055936073059
66,37.49380325,-104.42789186,220.12682648401827,55.62659817351598,293.689497716895
67,37.49380325,-104.1471427,223.4071917808219,55.298858447488584,296.9791095890411
68,37.49380325,-103.86639354,223.07488584474885,54.769634703196346,294.79623287671234
69,37.49380325,-103.58564437999999,220.16392694063927,55.74805936073059,288.2461187214612
70,37.49380325,-103.30489521999999,220.93116438356165,54.65707762557078,290.86929223744295
71,37.49380325,-103.02414605999999,223.30993150684932,53.71700913242009,295.7382420091324
72,37.49380325,-102.7433969,222.537100456621,53.57351598173516,294.4272831050228
73,37.49380325,-102.46264774,221.91221461187214,53.31849315068493,293.6893835616438
74,37.49380325,-102.18189858,220.13367579908675,54.169406392694064,288.7988584474886
75,37.694354149999995,-108.91987842,231.43173515981735,50.83321917808219,320.50958904109586
76,37.694354149999995,-108.63912926,232.92659817351597,54.26164383561644,322.37625570776254
77,37.694354149999995,-108.3583801,229.73869863013698,56.990639269406394,313.3690639269406
78,37.694354149999995,-108.07763094,230.1464611872146,58.83264840182648,314.88367579908675
79,37.694354149999995,-107.79688178,226.99429223744292,61.93184931506849,304.1271689497717
80,37.694354149999995,-107.51613262000001,235.52568493150685,60.24463470319635,320.14680365296806
81,37.694354149999995,-107.23538346000001,229.15536529680367,60.39817351598173,309.56872146118724
82,37.694354149999995,-106.9546343,231.70593607305935,59.134246575342466,317.67682648401825
83,37.694354149999995,-106.67388514,223.9986301369863,60.37431506849315,299.865296803653
84,37.694354149999995,-106.39313598,227.57853881278538,57.70650684931507,308.2159817351598
85,37.694354149999995,-106.11238682,232.0675799086758,56.025456621004565,316.02671232876713
86,37.694354149999995,-105.83163766,231.2549086757991,55.826027397260276,311.86095890410957
87,37.694354149999995,-105.5508885,222.8351598173516,59.93082191780822,293.7334474885845
88,37.694354149999995,-105.27013934,220.49109589041095,60.47431506849315,292.5046803652968
89,37.694354149999995,-104.98939018,218.99372146118722,59.20616438356164,287.4607305936073
90,37.694354149999995,-104.70864102,218.31278538812785,57.19611872146119,287.6920091324201
91,37.694354149999995,-104.42789186,220.45057077625572,55.78356164383562,292.58938356164384
92,37.694354149999995,-104.1471427,221.10319634703197,55.88116438356165,291.7029680365297
93,37.694354149999995,-103.86639354,222.25091324200912,55.05662100456621,292.70673515981736
94,37.694354149999995,-103.58564437999999,221.69691780821918,55.59440639269406,289.22214611872147
95,37.694354149999995,-103.30489521999999,222.35045662100455,54.451369863013696,292.3406392694064
96,37.694354149999995,-103.02414605999999,222.06529680365296,54.17591324200913,291.7295662100457
97,37.694354149999995,-102.7433969,221.98413242009133,53.58561643835616,293.77945205479455
98,37.694354149999995,-102.46264774,219.72591324200914,54.198401826484016,288.2724885844749
99,37.694354149999995,-102.18189858,218.77283105022832,53.82671232876712,287.4506849315068
100,37.89490505,-108.91987842,233.30251141552512,51.446689497716896,325.16506849315067
101,37.89490505,-108.63912926,225.66130136986303,55.34200913242009,304.92739726027395
102,37.89490505,-108.3583801,226.95844748858448,58.85936073059361,304.2470319634703
103,37.89490505,-108.07763094,222.4716894977169,61.94874429223744,294.44075342465754
104,37.89490505,-107.79688178,233.0400684931507,61.83995433789954,314.1302511415525
105,37.89490505,-107.51613262000001,237.3197488584475,58.34463470319635,322.128196347032
106,37.89490505,-107.23538346000001,231.93801369863013,58.727511415525115,317.0068493150685
107,37.89490505,-106.9546343,230.57511415525113,58.74589041095891,314.97020547945203
108,37.89490505,-106.67388514,229.38413242009133,59.99429223744292,314.6931506849315
109,37.89490505,-106.39313598,225.26084474885846,57.217351598173515,311.82431506849315
110,37.89490505,-106.11238682,229.08390410958904,55.96392694063927,311.3809360730594
111,37.89490505,-105.83163766,229.67682648401828,55.22374429223744,310.8084474885845
112,37.89490505,-105.5508885,229.00114155251143,59.31815068493151,309.8587899543379
113,37.89490505,-105.27013934,217.8312785388128,60.58139269406393,288.52728310502283
114,37.89490505,-104.98939018,216.78938356164383,60.05981735159818,292.87397260273974
115,37.89490505,-104.70864102,216.0752283105023,57.38504566210046,283.03356164383564
116,37.89490505,-104.42789186,219.26974885844749,56.029908675799085,289.10673515981733
117,37.89490505,-104.1471427,221.32739726027398,55.1087899543379,292.44463470319636
118,37.89490505,-103.86639354,221.2730593607306,54.9634703196347,290.9063926940639
119,37.89490505,-103.58564437999999,223.29851598173516,54.27134703196347,294.2150684931507
120,37.89490505,-103.30489521999999,221.68812785388127,55.43276255707762,288.96495433789954
121,37.89490505,-103.02414605999999,221.43310502283106,54.48390410958904,290.59942922374427
122,37.89490505,-102.7433969,219.30228310502284,54.743607305936074,286.7576484018265
123,37.89490505,-102.46264774,218.46061643835617,53.87956621004566,286.8853881278539
124,37.89490505,-102.18189858,217.60456621004568,53.79063926940639,285.63401826484017
125,38.09545595,-108.91987842,226.43698630136987,54.10228310502283,307.212899543379
126,38.09545595,-108.63912926,225.06849315068493,54.51860730593607,302.7485159817352
127,38.09545595,-108.3583801,223.22203196347033,58.015182648401826,297.45342465753424
128,38.09545595,-108.07763094,226.35399543378995,58.79349315068493,302.1350456621005
129,38.09545595,-107.79688178,219.02568493150685,62.7263698630137,283.9804794520548
130,38.09545595,-107.51613262000001,232.57842465753424,60.78082191780822,311.18504566210044
131,38.09545595,-107.23538346000001,232.20319634703196,60.087899543378995,315.1512557077626
132,38.09545595,-106.9546343,223.88995433789955,61.46609589041096,300.901598173516
133,38.09545595,-106.67388514,226.1812785388128,59.88321917808219,309.112899543379
134,38.09545595,-106.39313598,219.74280821917807,60.8398401826484,297.8222602739726
135,38.09545595,-106.11238682,225.83858447488583,56.64497716894977,307.075
136,38.09545595,-105.83163766,225.86826484018266,55.36792237442923,306.5566210045662
137,38.09545595,-105.5508885,216.50068493150684,59.94326484018265,286.42956621004566
138,38.09545595,-105.27013934,220.16495433789953,59.38356164383562,299.1453196347032
139,38.09545595,-104.98939018,211.11632420091325,60.30114155251142,276.46301369863016
140,38.09545595,-104.70864102,215.08721461187216,56.923630136986304,280.8812785388128
141,38.09545595,-104.42789186,218.04349315068492,55.87705479452055,285.999200913242
142,38.09545595,-104.1471427,219.06655251141552,54.95,287.5071917808219
143,38.09545595,-103.86639354,220.26746575342466,54.53949771689498,290.0115296803653
144,38.09545595,-103.58564437999999,220.73881278538812,54.668036529680364,288.8614155251142
145,38.09545595,-103.30489521999999,219.55616438356165,55.81974885844749,285.25182648401824
146,38.09545595,-103.02414605999999,215.16586757990868,56.47796803652968,275.9731735159817
147,38.09545595,-102.7433969,216.3154109589041,55.71381278538813,280.43698630136987
148,38.09545595,-102.46264774,215.75616438356164,55.22671232876712,280.5974885844749
149,38.09545595,-102.18189858,215.07625570776256,55.44326484018265,278.838698630137
150,38.29600685,-108.91987842,222.93607305936072,55.4675799086758,298.5142694063927
151,38.29600685,-108.63912926,223.25810502283105,55.52945205479452,296.4310502283105
152,38.29600685,-108.3583801,220.93253424657533,57.204109589041096,294.011301369863
153,38.29600685,-108.07763094,226.73424657534247,58.76004566210046,304.70993150684933
154,38.29600685,-107.79688178,216.08607305936073,59.855365296803654,282.0457762557078
155,38.29600685,-107.51613262000001,225.2244292237443,62.18812785388128,299.4228310502283
156,38.29600685,-107.23538346000001,224.38424657534247,59.58607305936073,298.55593607305934
157,38.29600685,-106.9546343,227.18801369863013,60.09337899543379,307.1264840182648
158,38.29600685,-106.67388514,226.40570776255709,58.868721461187214,309.8463470319635
159,38.29600685,-106.39313598,226.07488584474885,59.49577625570776,312.21997716894975
160,38.29600685,-106.11238682,228.11073059360731,58.61940639269407,316.65445205479455
161,38.29600685,-105.83163766,223.37808219178083,59.01392694063927,302.8095890410959
162,38.29600685,-105.5508885,218.3599315068493,57.90296803652968,295.04303652968036
163,38.29600685,-105.27013934,217.55890410958904,59.14646118721461,292.09166666666664
164,38.29600685,-104.98939018,212.23321917808218,58.010958904109586,276.5384703196347
165,38.29600685,-104.70864102,214.49440639269406,56.69303652968036,280.05308219178085
166,38.29600685,-104.42789186,215.3494292237443,56.797146118721464,279.67454337899545
167,38.29600685,-104.1471427,218.65947488584476,54.3560502283105,289.37865296803653
168,38.29600685,-103.86639354,219.59349315068494,54.55525114155251,288.88070776255705
169,38.29600685,-103.58564437999999,219.725799086758,54.662100456621005,287.8211187214612
170,38.29600685,-103.30489521999999,218.33470319634702,55.77305936073059,282.8368721461187
171,38.29600685,-103.02414605999999,218.96061643835617,54.68481735159818,286.92009132420094
172,38.29600685,-102.7433969,216.70696347031964,54.81506849315068,282.798401826484
173,38.29600685,-102.46264774,215.74634703196347,54.60890410958904,281.81084474885847
174,38.29600685,-102.18189858,217.77431506849314,53.96255707762557,287.6518264840183
175,38.496557749999994,-108.91987842,220.53470319634704,56.21198630136986,294.28915525114155
176,38.496557749999994,-108.63912926,227.8826484018265,56.871347031963474,308.961301369863
177,38.496557749999994,-108.3583801,223.5873287671233,57.60924657534247,301.226598173516
178,38.496557749999994,-108.07763094,219.13013698630138,57.035502283105025,290.26461187214613
179,38.496557749999994,-107.79688178,219.01678082191782,57.59132420091324,286.0455479452055
180,38.496557749999994,-107.51613262000001,229.87465753424658,56.80559360730594,312.05810502283106
181,38.496557749999994,-107.23538346000001,228.24109589041095,57.198059360730596,306.2473744292237
182,38.496557749999994,-106.9546343,228.3505707762557,55.46541095890411,309.8649543378995
183,38.496557749999994,-106.67388514,227.50833333333333,56.07134703196347,308.3348173515982
184,38.496557749999994,-106.39313598,222.47454337899543,60.82248858447488,298.1986301369863
185,38.496557749999994,-106.11238682,219.54143835616438,59.117009132420094,296.499200913242
186,38.496557749999994,-105.83163766,216.05388127853882,58.21963470319635,292.3381278538813
187,38.496557749999994,-105.5508885,216.38778538812787,58.858333333333334,292.38230593607307
188,38.496557749999994,-105.27013934,212.5021689497717,58.417808219178085,280.19737442922377
189,38.496557749999994,-104.98939018,212.6320776255708,56.78904109589041,281.87568493150684
190,38.496557749999994,-104.70864102,213.56803652968037,56.8458904109589,280.30342465753426
191,38.496557749999994,-104.42789186,215.56689497716894,55.973287671232875,284.2673515981735
192,38.496557749999994,-104.1471427,217.06769406392695,54.71255707762557,287.5505707762557
193,38.496557749999994,-103.86639354,218.05753424657533,54.22214611872146,288.6616438356164
194,38.496557749999994,-103.58564437999999,219.22134703196346,54.36244292237443,289.4038812785388
195,38.496557749999994,-103.30489521999999,218.6994292237443,54.32865296803653,288.01164383561644
196,38.496557749999994,-103.02414605999999,218.84292237442924,54.72077625570776,287.5853881278539
197,38.496557749999994,-102.7433969,217.48447488584475,55.422602739726024,283.68036529680364
198,38.496557749999994,-102.46264774,216.3011415525114,55.154908675799085,283.3694063926941
199,38.496557749999994,-102.18189858,215.3318493150685,55.282762557077625,281.13424657534244
200,38.69710865,-108.91987842,219.63687214611872,56.04554794520548,293.47945205479454
201,38.69710865,-108.63912926,227.9549086757991,56.554566210045664,311.59166666666664
202,38.69710865,-108.3583801,220.14543378995432,56.58321917808219,294.187100456621
203,38.69710865,-108.07763094,217.12100456621005,57.87214611872146,279.0277397260274
204,38.69710865,-107.79688178,220.90456621004566,54.91027397260274,293.5998858447489
205,38.69710865,-107.51613262000001,221.73070776255707,59.51187214611872,291.39246575342463
206,38.69710865,-107.23538346000001,228.72317351598173,61.11073059360731,309.16712328767125
207,38.69710865,-106.9546343,229.93801369863013,56.348287671232875,314.565296803653
208,38.69710865,-106.67388514,226.70205479452054,61.93858447488584,306.18744292237443
209,38.69710865,-106.39313598,224.8785388127854,63.046004566210044,302.66472602739725
210,38.69710865,-106.11238682,220.02066210045663,57.830593607305936,299.72328767123287
211,38.69710865,-105.83163766,221.59965753424657,58.07271689497717,303.8534246575342
212,38.69710865,-105.5508885,217.39760273972604,58.83093607305936,298.7183789954338
213,38.69710865,-105.27013934,211.91175799086759,59.79828767123288,284.10365296803656
214,38.69710865,-104.98939018,212.58881278538811,60.013584474885846,287.462100456621
215,38.69710865,-104.70864102,208.30673515981735,58.132876712328766,271.50045662100456
216,38.69710865,-104.42789186,213.9788812785388,56.271232876712325,280.8454337899543
217,38.69710865,-104.1471427,216.9989726027397,53.78150684931507,289.6447488584475
218,38.69710865,-103.86639354,216.6763698630137,54.70148401826484,285.6560502283105
219,38.69710865,-103.58564437999999,217.66232876712328,54.76563926940639,287.0132420091324
220,38.69710865,-103.30489521999999,217.25022831050228,54.79372146118722,286.3889269406393
221,38.69710865,-103.02414605999999,216.06335616438355,55.08424657534247,283.68915525114153
222,38.69710865,-102.7433969,215.71107305936073,54.9925799086758,283.5712328767123
223,38.69710865,-102.46264774,214.87979452054793,55.13082191780822,281.5691780821918
224,38.69710865,-102.18189858,214.21963470319633,54.61792237442923,281.84292237442924
225,38.89765955,-108.91987842,226.68333333333334,54.89189497716895,312.40593607305937
226,38.89765955,-108.63912926,221.02077625570777,58.80068493150685,298.6
227,38.89765955,-108.3583801,216.55228310502284,57.16598173515982,281.3496575342466
228,38.89765955,-108.07763094,219.11780821917807,57.018264840182646,287.05981735159816
229,38.89765955,-107.79688178,218.47477168949771,57.05684931506849,284.912100456621
230,38.89765955,-107.51613262000001,216.7595890410959,58.2310502283105,281.098401826484
231,38.89765955,-107.23538346000001,221.45011415525113,61.62694063926941,289.2057077625571
232,38.89765955,-106.9546343,230.61609589041095,58.731735159817354,311.7494292237443
233,38.89765955,-106.67388514,228.75079908675798,61.07808219178082,310.1545662100457
234,38.89765955,-106.39313598,226.5697488584475,63.62933789954338,304.628196347032
235,38.89765955,-106.11238682,221.19794520547944,57.641780821917806,302.3244292237443
236,38.89765955,-105.83163766,223.8027397260274,55.98002283105023,309.99383561643833
237,38.89765955,-105.5508885,219.48869863013698,59.60148401826484,299.32511415525113
238,38.89765955,-105.27013934,214.26141552511416,61.82579908675799,287.07933789954336
239,38.89765955,-104.98939018,209.16609589041096,62.40525114155251,277.55
240,38.89765955,-104.70864102,208.13995433789955,59.22077625570776,271.81369863013697
241,38.89765955,-104.42789186,212.09292237442924,56.33527397260274,279.35867579908677
242,38.89765955,-104.1471427,214.07591324200914,55.34783105022831,282.2739726027397
243,38.89765955,-103.86639354,214.7134703196347,54.9824200913242,283.56198630136987
244,38.89765955,-103.58564437999999,213.67682648401828,56.04851598173516,279.59942922374427
245,38.89765955,-103.30489521999999,214.92408675799086,55.916438356164385,281.51940639269407
246,38.89765955,-103.02414605999999,214.4923515981735,55.30639269406392,282.0377853881279
247,38.89765955,-102.7433969,214.46050228310503,55.44029680365297,280.76278538812784
248,38.89765955,-102.46264774,213.37591324200912,54.460159817351595,282.5139269406393
249,38.89765955,-102.18189858,209.91541095890412,55.96221461187215,272.4433789954338
250,39.098210449999996,-108.91987842,223.7134703196347,53.65559360730594,302.67648401826483
251,39.098210449999996,-108.63912926,215.598401826484,57.52648401826484,280.20936073059363
252,39.098210449999996,-108.3583801,214.33755707762558,57.69155251141552,276.03036529680367
253,39.098210449999996,-108.07763094,220.4623287671233,63.14646118721461,289.124200913242
254,39.098210449999996,-107.79688178,220.93812785388127,63.580593607305936,290.6898401826484
